InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice
527079,Eq634,DEAL RESULT SON,9,2023-03-09 12:25:22,61.1,15956,United Kingdom,549.9
527079,wK953,LOSE GAME,12,2023-03-09 12:25:22,71.9,15956,United Kingdom,862.8000000000001
527079,WC097,SEEK SEEK RECENT,12,2023-03-09 12:25:22,81.93,15956,United Kingdom,983.1600000000001
551988,cn183,THOSE MAINTAIN USUALLY TRIAL,10,2023-02-16 10:30:41,52.39,46847,United Kingdom,523.9
551988,FV667,MOUTH DIFFERENCE,12,2023-02-16 10:30:41,55.4,46847,United Kingdom,664.8
551988,mM635,PRESIDENT,10,2023-02-16 10:30:41,2.2,46847,United Kingdom,22.0
551988,rp496,ANSWER COUPLE AVOID,11,2023-02-16 10:30:41,81.49,46847,United Kingdom,896.39
551988,Dl510,CHALLENGE GUY CONCERN,2,2023-02-16 10:30:41,40.75,46847,United Kingdom,81.5
583334,Hw900,SECTION SISTER,3,2023-10-13 21:21:10,46.36,56428,United Kingdom,139.07999999999998
583334,oU872,EVENING,13,2023-10-13 21:21:10,46.69,56428,United Kingdom,606.97
583334,Nm235,TODAY THOUSAND,3,2023-10-13 21:21:10,64.61,56428,United Kingdom,193.82999999999998
583334,CH758,FINISH SMALL SEEM,6,2023-10-13 21:21:10,6.76,56428,United Kingdom,40.56
583334,Sw736,BUY AGENT BIG,11,2023-10-13 21:21:10,59.44,56428,United Kingdom,653.8399999999999
583334,rG556,SEEM PREPARE ENVIRONMENT HISTORY,17,2023-10-13 21:21:10,18.24,56428,United Kingdom,310.08
573352,Dy837,HIT HOUSE ATTORNEY GREAT,4,2023-10-25 12:08:43,92.77,11303,Germany,371.08
550097,ad914,PUSH POPULAR SEEK,18,2023-01-11 16:27:18,86.94,90561,United Kingdom,1564.92
550097,Fp351,HIS THOUGH,4,2023-01-11 16:27:18,33.37,90561,United Kingdom,133.48
575369,ZZ393,DEMOCRAT SINCE,18,2023-04-14 10:40:45,42.0,10404,Belgium,756.0
575369,tv368,CAN LEFT SCORE,11,2023-04-14 10:40:45,62.84,10404,Belgium,691.24
575369,Yv384,BOTH AMONG,8,2023-04-14 10:40:45,57.62,10404,Belgium,460.96
575369,KU091,NEARLY GIVE,2,2023-04-14 10:40:45,7.6,10404,Belgium,15.2
575369,HP164,THAN CHALLENGE,15,2023-04-14 10:40:45,57.16,10404,Belgium,857.4
575369,Cv650,TRY TOTAL CLEAR,9,2023-04-14 10:40:45,45.73,10404,Belgium,411.57
599398,iX746,TRADITIONAL AMONG,19,2023-04-25 22:32:51,79.75,96998,United Kingdom,1515.25
599398,yz002,WHERE END DECADE,5,2023-04-25 22:32:51,24.14,96998,United Kingdom,120.7
599398,ad914,PUSH POPULAR SEEK,11,2023-04-25 22:32:51,86.94,96998,United Kingdom,956.3399999999999
599398,Qj550,WILL LOSS,15,2023-04-25 22:32:51,37.39,96998,United Kingdom,560.85
599398,zR693,MOVEMENT HER DEBATE,8,2023-04-25 22:32:51,50.15,96998,United Kingdom,401.2
599398,qC773,NECESSARY PER TRAVEL AGENCY,19,2023-04-25 22:32:51,45.59,96998,United Kingdom,866.21
C599398,hF488,AWAY MEETING,-8,2023-04-25 22:32:51,82.93,96998,United Kingdom,-663.44
599398,gT797,WAY BANK EASY,19,2023-04-25 22:32:51,69.13,96998,United Kingdom,1313.4699999999998
536509,mY713,CREATE IDENTIFY,1,2023-06-19 21:39:50,33.97,64328,United Kingdom,33.97
536509,ea163,YOUR IDENTIFY,19,2023-06-19 21:39:50,78.6,64328,United Kingdom,1493.3999999999999
536509,TH623,MAYBE WESTERN BETTER THING,5,2023-06-19 21:39:50,6.97,64328,United Kingdom,34.85
536509,pp149,SPECIAL KITCHEN,19,2023-06-19 21:39:50,73.07,64328,United Kingdom,1388.33
536509,pm052,VERY WIN,1,2023-06-19 21:39:50,7.42,64328,United Kingdom,7.42
536509,Eq634,DEAL RESULT SON,15,2023-06-19 21:39:50,61.1,64328,United Kingdom,916.5
536509,FT022,SELL CURRENT RECORD,16,2023-06-19 21:39:50,77.16,64328,United Kingdom,1234.56
536509,KU091,NEARLY GIVE,7,2023-06-19 21:39:50,7.6,64328,United Kingdom,53.199999999999996
536509,Te842,IF I BAG,12,2023-06-19 21:39:50,37.41,64328,United Kingdom,448.91999999999996
590821,iT222,MIND VOICE NO,5,2023-03-13 11:00:43,14.51,74179,United Kingdom,72.55
590821,Gn360,SERIOUS METHOD INVESTMENT,17,2023-03-13 11:00:43,14.4,74179,United Kingdom,244.8
590821,UT670,MAIN PEACE,5,2023-03-13 11:00:43,84.15,74179,United Kingdom,420.75
590821,bg745,BASE CERTAINLY,15,2023-03-13 11:00:43,50.18,74179,United Kingdom,752.7
590821,Ky964,SEVERAL COMPUTER CITY MUCH,13,2023-03-13 11:00:43,21.99,74179,United Kingdom,285.87
534089,vK803,SHOW DECADE HOWEVER PM,1,2023-06-10 10:41:46,5.13,92544,United Kingdom,5.13
534089,EX514,PARTNER ACCORDING,11,2023-06-10 10:41:46,76.79,92544,United Kingdom,844.69
534089,Hw900,SECTION SISTER,18,2023-06-10 10:41:46,46.36,92544,United Kingdom,834.48
534089,kP365,THEY OFFICER,18,2023-06-10 10:41:46,18.96,92544,United Kingdom,341.28000000000003
534089,Xa941,ORDER WISH,16,2023-06-10 10:41:46,10.21,92544,United Kingdom,163.36
534089,HM199,POLITICAL NATIONAL ESTABLISH WAR,13,2023-06-10 10:41:46,82.1,92544,United Kingdom,1067.3
534089,km183,CONFERENCE EAT,7,2023-06-10 10:41:46,9.68,92544,United Kingdom,67.75999999999999
591700,Cy824,WIN DECIDE,17,2023-06-03 07:18:07,24.45,76257,United Kingdom,415.65
529890,qR623,SEE ATTACK TAKE CONTINUE,6,2023-05-14 07:33:01,93.51,92853,United Kingdom,561.0600000000001
529890,QF104,WEEK OIL CONSUMER,10,2023-05-14 07:33:01,24.68,92853,United Kingdom,246.8
596069,OH640,TAKE,10,2023-08-04 01:32:24,60.59,91268,United Kingdom,605.9000000000001
596069,Fy978,DEGREE,17,2023-08-04 01:32:24,67.97,91268,United Kingdom,1155.49
596069,rA574,INTEREST REST,6,2023-08-04 01:32:24,54.0,91268,United Kingdom,324.0
596069,JN661,ESTABLISH SONG,14,2023-08-04 01:32:24,16.73,91268,United Kingdom,234.22
596069,Nm235,TODAY THOUSAND,6,2023-08-04 01:32:24,64.61,91268,United Kingdom,387.65999999999997
596069,Lp768,ENVIRONMENTAL FIRM MUST,7,2023-08-04 01:32:24,18.57,91268,United Kingdom,129.99
596069,Mk068,ALTHOUGH EACH AGENCY BOOK,12,2023-08-04 01:32:24,69.55,91268,United Kingdom,834.5999999999999
596069,ls326,MOMENT CHILD INSTITUTION,3,2023-08-04 01:32:24,75.39,91268,United Kingdom,226.17000000000002
515661,fc852,WIND CONSIDER I SUGGEST,16,2023-10-05 19:46:58,3.39,35115,United Kingdom,54.24
515661,Es316,BLUE GROWTH YEAH,7,2023-10-05 19:46:58,26.72,35115,United Kingdom,187.04
515661,bT174,CLEAR FOCUS NEXT,8,2023-10-05 19:46:58,62.34,35115,United Kingdom,498.72
515661,TV206,OCCUR MAJOR CLOSE,18,2023-10-05 19:46:58,16.09,35115,United Kingdom,289.62
515661,HE223,ANY GROWTH,13,2023-10-05 19:46:58,69.31,35115,United Kingdom,901.03
515661,BL917,TREE EIGHT MAKE,9,2023-10-05 19:46:58,96.33,35115,United Kingdom,866.97
515661,HC789,REST BLACK,10,2023-10-05 19:46:58,31.32,35115,United Kingdom,313.2
535316,OC821,PERSON WORD,15,2023-07-02 13:43:22,27.24,40600,United Kingdom,408.59999999999997
535316,ad914,PUSH POPULAR SEEK,2,2023-07-02 13:43:22,86.94,40600,United Kingdom,173.88
535316,rZ909,RELATE SUMMER CUT,13,2023-07-02 13:43:22,80.69,40600,United Kingdom,1048.97
535316,uV014,IMPROVE ANYONE CITY,2,2023-07-02 13:43:22,14.57,40600,United Kingdom,29.14
535316,Fp351,HIS THOUGH,19,2023-07-02 13:43:22,33.37,40600,United Kingdom,634.03
535316,bB671,YES NOTICE RELATIONSHIP,2,2023-07-02 13:43:22,62.73,40600,United Kingdom,125.46
535316,ZS573,PREVENT PROBABLY BLACK,3,2023-07-02 13:43:22,73.12,40600,United Kingdom,219.36
C535316,qQ132,BUDGET ASK WHOSE,-6,2023-07-02 13:43:22,66.28,40600,United Kingdom,-397.68
535316,Nv042,TURN MODERN,3,2023-07-02 13:43:22,8.98,40600,United Kingdom,26.94
591089,DR279,MATTER WIND,16,2023-04-30 02:06:50,62.34,29357,United Kingdom,997.44
591089,SA879,RECEIVE DIRECTOR,17,2023-04-30 02:06:50,72.92,29357,United Kingdom,1239.64
591089,Gy498,ALL GREEN AUTHORITY,19,2023-04-30 02:06:50,2.09,29357,United Kingdom,39.709999999999994
591089,aP546,CONSIDER OWN MEAN,3,2023-04-30 02:06:50,22.3,29357,United Kingdom,66.9
591089,ZB746,COUPLE DEEP,18,2023-04-30 02:06:50,61.18,29357,United Kingdom,1101.24
591089,vb874,LOW CONFERENCE APPROACH,7,2023-04-30 02:06:50,33.11,29357,United Kingdom,231.76999999999998
515941,Lv582,LOSE STOP,3,2023-11-25 12:54:11,61.02,18239,United Kingdom,183.06
515941,EO415,ROLE MOST,11,2023-11-25 12:54:11,78.72,18239,United Kingdom,865.92
515941,Bj388,MAGAZINE WRITER,4,2023-11-25 12:54:11,87.46,18239,United Kingdom,349.84
515941,tm761,NATURE WOULD ACTION EMPLOYEE,5,2023-11-25 12:54:11,35.26,18239,United Kingdom,176.29999999999998
515941,GZ462,VOICE,1,2023-11-25 12:54:11,99.26,18239,United Kingdom,99.26
544971,hN310,POSITION DETERMINE,12,2023-04-01 19:13:31,72.87,57312,United Kingdom,874.44
544971,Cy824,WIN DECIDE,13,2023-04-01 19:13:31,24.45,57312,United Kingdom,317.84999999999997
517765,lu937,SURE POLICE PER EITHER,13,2023-10-24 15:06:41,84.8,70126,United Kingdom,1102.3999999999999
517765,nK729,A COMPUTER GROWTH SUPPORT,16,2023-10-24 15:06:41,88.13,70126,United Kingdom,1410.08
517765,gF353,ALLOW PER NATION,16,2023-10-24 15:06:41,84.36,70126,United Kingdom,1349.76
517765,Us223,WHICH APPEAR,3,2023-10-24 15:06:41,99.19,70126,United Kingdom,297.57
517765,Gr564,WHOSE REAL,4,2023-10-24 15:06:41,9.82,70126,United Kingdom,39.28
501467,Ov366,FULL EVERYONE,16,2023-05-19 02:41:58,31.01,24160,United Kingdom,496.16
501467,df930,TELEVISION INDEED,15,2023-05-19 02:41:58,99.13,24160,United Kingdom,1486.9499999999998
501467,Lp768,ENVIRONMENTAL FIRM MUST,10,2023-05-19 02:41:58,18.57,24160,United Kingdom,185.7
515293,XY437,STREET POOR HAPPY,2,2023-10-26 03:45:03,6.65,91609,United Kingdom,13.3
515293,BF257,SPRING SCENE,2,2023-10-26 03:45:03,71.17,91609,United Kingdom,142.34
515293,QQ557,NEARLY PAINTING RECENTLY,6,2023-10-26 03:45:03,82.44,91609,United Kingdom,494.64
528020,HM199,POLITICAL NATIONAL ESTABLISH WAR,3,2023-01-31 00:31:46,82.1,45212,Germany,246.29999999999998
528020,Ks908,MUCH CARE,14,2023-01-31 00:31:46,68.34,45212,Germany,956.76
528020,mO904,GLASS PARTICIPANT,16,2023-01-31 00:31:46,48.65,45212,Germany,778.4
528020,uq405,SECTION ALWAYS FUTURE,1,2023-01-31 00:31:46,72.71,45212,Germany,72.71
528020,qC773,NECESSARY PER TRAVEL AGENCY,3,2023-01-31 00:31:46,45.59,45212,Germany,136.77
528020,IA716,EACH TO DEVELOP PHYSICAL,18,2023-01-31 00:31:46,42.2,45212,Germany,759.6
528020,IT570,PERSON A SUBJECT,9,2023-01-31 00:31:46,27.99,45212,Germany,251.91
528020,Hy353,BILL,6,2023-01-31 00:31:46,68.43,45212,Germany,410.58000000000004
582120,gB417,RANGE EVENING CARD,10,2023-03-28 08:11:44,64.56,33965,United Kingdom,645.6
582120,KU091,NEARLY GIVE,6,2023-03-28 08:11:44,7.6,33965,United Kingdom,45.599999999999994
582120,GD095,EAT,12,2023-03-28 08:11:44,26.4,33965,United Kingdom,316.79999999999995
582120,bb960,WRONG VALUE PRODUCE,4,2023-03-28 08:11:44,35.99,33965,United Kingdom,143.96
582120,BT699,ENTIRE SYSTEM AGO,13,2023-03-28 08:11:44,46.52,33965,United Kingdom,604.76
530764,Hl266,SITUATION BUDGET,3,2023-01-17 18:57:02,67.28,82545,United Kingdom,201.84
530764,Qj550,WILL LOSS,12,2023-01-17 18:57:02,37.39,82545,United Kingdom,448.68
530764,Af171,UP COUPLE,7,2023-01-17 18:57:02,51.43,82545,United Kingdom,360.01
530764,Ln537,MOVIE SIGNIFICANT RESEARCH WISH,12,2023-01-17 18:57:02,74.01,82545,United Kingdom,888.1200000000001
530764,yd167,THAT,2,2023-01-17 18:57:02,55.83,82545,United Kingdom,111.66
530764,AW869,SUFFER NOT,14,2023-01-17 18:57:02,31.82,82545,United Kingdom,445.48
530764,qz183,OPERATION LEAD,5,2023-01-17 18:57:02,30.46,82545,United Kingdom,152.3
530764,nl404,CAN SERIOUS MEDIA PICTURE,9,2023-01-17 18:57:02,10.82,82545,United Kingdom,97.38
534101,Pm354,TEN BODY SENSE,3,2023-03-26 23:58:02,92.88,16946,United Kingdom,278.64
534101,cV891,HOW NEARLY,17,2023-03-26 23:58:02,56.67,16946,United Kingdom,963.39
534101,kP365,THEY OFFICER,2,2023-03-26 23:58:02,18.96,16946,United Kingdom,37.92
534101,JV232,FOR WIN,1,2023-03-26 23:58:02,65.37,16946,United Kingdom,65.37
534101,hM554,CONCERN EFFORT WHOSE,7,2023-03-26 23:58:02,35.62,16946,United Kingdom,249.33999999999997
535436,WO378,OUTSIDE INTERESTING,11,2023-04-04 01:36:36,82.78,20672,Spain,910.58
535436,ZS573,PREVENT PROBABLY BLACK,2,2023-04-04 01:36:36,73.12,20672,Spain,146.24
535436,MC450,ITSELF WHICH WRONG,8,2023-04-04 01:36:36,18.93,20672,Spain,151.44
510398,no943,SHORT ANYTHING CHOICE,7,2023-04-15 18:58:42,4.5,16051,United Kingdom,31.5
510398,Ln537,MOVIE SIGNIFICANT RESEARCH WISH,5,2023-04-15 18:58:42,74.01,16051,United Kingdom,370.05
542981,JF670,SOON CANDIDATE,13,2023-01-21 07:13:08,69.81,42634,Germany,907.53
542981,Hl266,SITUATION BUDGET,6,2023-01-21 07:13:08,67.28,42634,Germany,403.68
542981,BS244,ARTICLE INCLUDING WIND,18,2023-01-21 07:13:08,59.19,42634,Germany,1065.42
542981,oa843,SOUND,2,2023-01-21 07:13:08,73.95,42634,Germany,147.9
597574,xY457,MYSELF,9,2023-05-01 14:28:47,31.25,55379,Belgium,281.25
597574,bT174,CLEAR FOCUS NEXT,3,2023-05-01 14:28:47,62.34,55379,Belgium,187.02
597574,WO378,OUTSIDE INTERESTING,1,2023-05-01 14:28:47,82.78,55379,Belgium,82.78
597574,ZZ393,DEMOCRAT SINCE,1,2023-05-01 14:28:47,42.0,55379,Belgium,42.0
597574,YS934,IMPROVE SUDDENLY,19,2023-05-01 14:28:47,84.36,55379,Belgium,1602.84
597574,Dy837,HIT HOUSE ATTORNEY GREAT,5,2023-05-01 14:28:47,92.77,55379,Belgium,463.84999999999997
553820,hH157,LOSE SCENE,19,2023-01-13 21:35:07,11.58,10738,United Kingdom,220.02
553820,wk918,FIGURE MAIN,3,2023-01-13 21:35:07,93.38,10738,United Kingdom,280.14
553820,Cv645,NETWORK CLEAR SKILL APPLY,12,2023-01-13 21:35:07,85.29,10738,United Kingdom,1023.48
553820,Er202,ESPECIALLY FISH,5,2023-01-13 21:35:07,2.81,10738,United Kingdom,14.05
553820,tu012,HERE MAINTAIN AGENCY,2,2023-01-13 21:35:07,61.41,10738,United Kingdom,122.82
553820,vR237,ENTER ARM SENIOR,7,2023-01-13 21:35:07,6.8,10738,United Kingdom,47.6
553820,pp149,SPECIAL KITCHEN,13,2023-01-13 21:35:07,73.07,10738,United Kingdom,949.9099999999999
553820,Dl510,CHALLENGE GUY CONCERN,15,2023-01-13 21:35:07,40.75,10738,United Kingdom,611.25
553820,TV206,OCCUR MAJOR CLOSE,3,2023-01-13 21:35:07,16.09,10738,United Kingdom,48.269999999999996
525881,sy251,LETTER SPEND,1,2023-11-27 00:59:03,33.14,54354,Germany,33.14
525881,VQ139,WELL APPEAR AGENCY,8,2023-11-27 00:59:03,3.59,54354,Germany,28.72
525881,mM635,PRESIDENT,18,2023-11-27 00:59:03,2.2,54354,Germany,39.6
525881,uG505,MOTHER,16,2023-11-27 00:59:03,88.73,54354,Germany,1419.68
525881,dH343,GUESS VISIT,18,2023-11-27 00:59:03,80.79,54354,Germany,1454.22
525881,JV232,FOR WIN,12,2023-11-27 00:59:03,65.37,54354,Germany,784.44
525881,ao279,MUSIC FOOD TECHNOLOGY,13,2023-11-27 00:59:03,61.68,54354,Germany,801.84
525881,Ku056,PRESENT,13,2023-11-27 00:59:03,59.85,54354,Germany,778.0500000000001
563707,WO378,OUTSIDE INTERESTING,16,2023-02-08 04:03:11,82.78,20645,United Kingdom,1324.48
563707,dv775,CANDIDATE WHO HALF,15,2023-02-08 04:03:11,11.46,20645,United Kingdom,171.9
563707,mn848,STAFF ROAD COACH,12,2023-02-08 04:03:11,90.27,20645,United Kingdom,1083.24
563707,Oq024,THE WELL,9,2023-02-08 04:03:11,48.87,20645,United Kingdom,439.83
563707,Cv645,NETWORK CLEAR SKILL APPLY,8,2023-02-08 04:03:11,85.29,20645,United Kingdom,682.32
563707,Xb947,CAMERA METHOD CATCH RIGHT,18,2023-02-08 04:03:11,73.57,20645,United Kingdom,1324.2599999999998
563707,aP160,DEMOCRAT POOR,18,2023-02-08 04:03:11,49.34,20645,United Kingdom,888.1200000000001
563707,kF805,REPORT SUPPORT,13,2023-02-08 04:03:11,52.39,20645,United Kingdom,681.07
553161,oA551,RUN ESTABLISH RACE UNDERSTAND,15,2023-07-07 22:19:38,7.07,89426,United Kingdom,106.05000000000001
553161,sy251,LETTER SPEND,4,2023-07-07 22:19:38,33.14,89426,United Kingdom,132.56
543257,Us223,WHICH APPEAR,10,2023-11-15 22:31:43,99.19,16052,United Kingdom,991.9
543257,BP496,DARK PATTERN HIS,18,2023-11-15 22:31:43,40.53,16052,United Kingdom,729.54
543257,XR603,CAMPAIGN ESTABLISH THROW,17,2023-11-15 22:31:43,30.57,16052,United Kingdom,519.69
543257,oY217,EXECUTIVE MILITARY RELATE,18,2023-11-15 22:31:43,9.77,16052,United Kingdom,175.85999999999999
543257,Jj730,PER,7,2023-11-15 22:31:43,78.27,16052,United Kingdom,547.89
543257,ET822,GLASS PEOPLE,4,2023-11-15 22:31:43,61.89,16052,United Kingdom,247.56
543257,cV891,HOW NEARLY,5,2023-11-15 22:31:43,56.67,16052,United Kingdom,283.35
543257,FG505,BEHAVIOR,16,2023-11-15 22:31:43,45.27,16052,United Kingdom,724.32
543257,um902,GOVERNMENT MOST,3,2023-11-15 22:31:43,46.69,16052,United Kingdom,140.07
582743,Hj768,ACTUALLY FAMILY NONE,14,2023-01-29 21:31:02,58.42,86839,United Kingdom,817.88
582743,VZ695,SMILE BUT BEYOND,15,2023-01-29 21:31:02,45.53,86839,United Kingdom,682.95
582743,OH640,TAKE,17,2023-01-29 21:31:02,60.59,86839,United Kingdom,1030.03
582743,Jn318,EVERYTHING RESEARCH,1,2023-01-29 21:31:02,80.35,86839,United Kingdom,80.35
582743,BF257,SPRING SCENE,17,2023-01-29 21:31:02,71.17,86839,United Kingdom,1209.89
514064,vq339,FILL THOUGHT,14,2023-10-06 07:40:26,48.62,53480,United Kingdom,680.68
517351,JR660,WIND FACT,7,2023-04-03 17:40:45,43.18,75086,Spain,302.26
517351,Fe139,SERVICE RIGHT MYSELF,13,2023-04-03 17:40:45,3.56,75086,Spain,46.28
517351,YU348,GIRL DEFENSE RADIO,18,2023-04-03 17:40:45,66.48,75086,Spain,1196.64
596857,qv800,CHILD AFFECT,7,2023-05-31 22:18:37,78.7,66024,United Kingdom,550.9
579796,Ke774,CLASS TAKE TEACHER,17,2023-01-18 13:57:28,82.68,15112,France,1405.5600000000002
532417,Ru217,NATURE DAUGHTER,5,2023-01-19 11:39:14,55.25,42634,Germany,276.25
532417,VG981,WRITE HOLD,2,2023-01-19 11:39:14,48.44,42634,Germany,96.88
532417,Nl719,BLUE,4,2023-01-19 11:39:14,27.05,42634,Germany,108.2
532417,vA740,BUILD INDEED ENVIRONMENTAL,10,2023-01-19 11:39:14,71.92,42634,Germany,719.2
532417,rA574,INTEREST REST,10,2023-01-19 11:39:14,54.0,42634,Germany,540.0
532417,Xb338,CONCERN MAINTAIN,11,2023-01-19 11:39:14,81.58,42634,Germany,897.38
532417,Lb267,POSSIBLE REPUBLICAN LEADER,16,2023-01-19 11:39:14,9.01,42634,Germany,144.16
532417,nl404,CAN SERIOUS MEDIA PICTURE,17,2023-01-19 11:39:14,10.82,42634,Germany,183.94
509039,mg858,LET SUCCESSFUL THOUSAND,16,2023-03-21 09:23:18,99.22,33212,United Kingdom,1587.52
509039,qj800,COURT ESTABLISH HUGE,8,2023-03-21 09:23:18,46.59,33212,United Kingdom,372.72
509039,Fe139,SERVICE RIGHT MYSELF,12,2023-03-21 09:23:18,3.56,33212,United Kingdom,42.72
564586,hK211,LAW MATTER,18,2023-10-18 07:53:20,35.81,20909,United Kingdom,644.58
564586,FT022,SELL CURRENT RECORD,11,2023-10-18 07:53:20,77.16,20909,United Kingdom,848.76
564586,Un839,USE ALMOST BEAT,4,2023-10-18 07:53:20,72.49,20909,United Kingdom,289.96
564586,UT974,APPLY PURPOSE TRADE TRAVEL,16,2023-10-18 07:53:20,23.24,20909,United Kingdom,371.84
564586,rD886,FALL DEVELOPMENT HUSBAND,17,2023-10-18 07:53:20,75.06,20909,United Kingdom,1276.02
580580,yM946,NO WHITE,2,2023-10-15 22:30:29,25.1,77441,United Kingdom,50.2
580580,ls326,MOMENT CHILD INSTITUTION,9,2023-10-15 22:30:29,75.39,77441,United Kingdom,678.51
580580,RY016,FORMER FOCUS FLY,6,2023-10-15 22:30:29,52.21,77441,United Kingdom,313.26
580580,OY480,GAS SIGNIFICANT,3,2023-10-15 22:30:29,56.51,77441,United Kingdom,169.53
580580,Ts614,POSITIVE MONTH REFLECT,6,2023-10-15 22:30:29,40.05,77441,United Kingdom,240.29999999999998
580580,Tt916,NOR INDIVIDUAL USE SIMILAR,7,2023-10-15 22:30:29,53.83,77441,United Kingdom,376.81
580580,JV232,FOR WIN,1,2023-10-15 22:30:29,65.37,77441,United Kingdom,65.37
580580,Cm047,SOON BUILDING,1,2023-10-15 22:30:29,95.7,77441,United Kingdom,95.7
570405,Cm047,SOON BUILDING,14,2023-04-11 02:58:22,95.7,31383,United Kingdom,1339.8
570405,nc575,TREE ARM HUSBAND,7,2023-04-11 02:58:22,38.81,31383,United Kingdom,271.67
570405,tU269,HERE HOUSE,14,2023-04-11 02:58:22,58.66,31383,United Kingdom,821.24
570405,Ne387,PEOPLE THEY ATTORNEY,10,2023-04-11 02:58:22,12.52,31383,United Kingdom,125.19999999999999
570405,Xk988,SHOW YARD,17,2023-04-11 02:58:22,8.63,31383,United Kingdom,146.71
570405,Om416,WHITE ME,14,2023-04-11 02:58:22,44.25,31383,United Kingdom,619.5
570405,BK762,FULL,8,2023-04-11 02:58:22,17.32,31383,United Kingdom,138.56
570405,uV014,IMPROVE ANYONE CITY,4,2023-04-11 02:58:22,14.57,31383,United Kingdom,58.28
570405,yM946,NO WHITE,16,2023-04-11 02:58:22,25.1,31383,United Kingdom,401.6
581348,GP445,PROTECT FRONT DISCUSS,18,2023-01-24 12:15:40,29.3,35879,United Kingdom,527.4
581348,Ez678,READY ONLY,14,2023-01-24 12:15:40,99.42,35879,United Kingdom,1391.88
581348,xl142,PARTICULARLY PM,18,2023-01-24 12:15:40,31.02,35879,United Kingdom,558.36
581348,Us223,WHICH APPEAR,5,2023-01-24 12:15:40,99.19,35879,United Kingdom,495.95
581348,Sf869,TEACHER SIMPLY AROUND,9,2023-01-24 12:15:40,44.58,35879,United Kingdom,401.21999999999997
581348,iT222,MIND VOICE NO,3,2023-01-24 12:15:40,14.51,35879,United Kingdom,43.53
576184,LO632,CATCH,19,2023-11-16 01:39:53,37.43,11197,Portugal,711.17
576184,fo355,ADMINISTRATION INSTITUTION APPROACH,3,2023-11-16 01:39:53,82.43,11197,Portugal,247.29000000000002
576184,Bv874,BEHAVIOR KIND SITUATION,11,2023-11-16 01:39:53,22.46,11197,Portugal,247.06
576184,Dw397,SIMILAR PIECE EYE,11,2023-11-16 01:39:53,16.05,11197,Portugal,176.55
576184,tu669,FINANCIAL LOCAL AREA,17,2023-11-16 01:39:53,21.05,11197,Portugal,357.85
576184,pY816,POLITICAL BELIEVE SEEM,16,2023-11-16 01:39:53,72.04,11197,Portugal,1152.64
503125,oE265,MONTH REAL SMILE,12,2023-04-10 21:47:02,77.15,51442,United Kingdom,925.8000000000001
503125,Wo637,TO,15,2023-04-10 21:47:02,97.61,51442,United Kingdom,1464.15
503125,lu343,HOPE COMMON,11,2023-04-10 21:47:02,86.42,51442,United Kingdom,950.62
534487,IO586,PROCESS YET,15,2023-04-11 23:12:49,88.77,26693,United Kingdom,1331.55
534487,ts570,MR,4,2023-04-11 23:12:49,38.64,26693,United Kingdom,154.56
507018,WO378,OUTSIDE INTERESTING,19,2023-08-02 14:33:09,82.78,40600,United Kingdom,1572.82
507018,An486,BOOK NOR,11,2023-08-02 14:33:09,23.96,40600,United Kingdom,263.56
507018,RR718,STYLE LARGE ECONOMY,2,2023-08-02 14:33:09,48.81,40600,United Kingdom,97.62
507018,vA972,THE HEAD COST,8,2023-08-02 14:33:09,95.69,40600,United Kingdom,765.52
507018,tu012,HERE MAINTAIN AGENCY,11,2023-08-02 14:33:09,61.41,40600,United Kingdom,675.51
507018,fe107,IMAGE VISIT SUFFER,5,2023-08-02 14:33:09,10.57,40600,United Kingdom,52.85
507018,km183,CONFERENCE EAT,18,2023-08-02 14:33:09,9.68,40600,United Kingdom,174.24
553363,Es316,BLUE GROWTH YEAH,10,2023-02-19 05:39:25,26.72,56165,United Kingdom,267.2
553363,he513,FALL,3,2023-02-19 05:39:25,7.75,56165,United Kingdom,23.25
553363,vK803,SHOW DECADE HOWEVER PM,9,2023-02-19 05:39:25,5.13,56165,United Kingdom,46.17
553363,YS934,IMPROVE SUDDENLY,3,2023-02-19 05:39:25,84.36,56165,United Kingdom,253.07999999999998
553363,tV924,HAPPEN CERTAIN NICE,11,2023-02-19 05:39:25,79.63,56165,United Kingdom,875.93
C553363,eu228,FORM TRIAL,-12,2023-02-19 05:39:25,54.46,56165,United Kingdom,-653.52
519394,XY437,STREET POOR HAPPY,11,2023-11-19 12:49:17,6.65,65875,United Kingdom,73.15
519394,hf269,NATURE RULE,7,2023-11-19 12:49:17,66.37,65875,United Kingdom,464.59000000000003
